Date,Price,,,,,
14/09/2011,"11,246.73",,,,,
15/09/2011,"11,433.18",,,,,
16/09/2011,"11,509.09",,,,,
19/09/2011,"11,401.01",,,,,
20/09/2011,"11,408.66",,,,,
21/09/2011,"11,124.84",,,,,
22/09/2011,"10,733.83",,,,,
23/09/2011,"10,771.48",,,,,
26/09/2011,"11,043.86",,,,,
27/09/2011,"11,190.69",,,,,
28/09/2011,"11,010.90",,,,,
29/09/2011,"11,153.98",,,,,
30/09/2011,"10,913.38",,,,,
03/10/2011,"10,655.30",,,,,
04/10/2011,"10,808.71",,,,,
05/10/2011,"10,939.95",,,,,
06/10/2011,"11,123.33",,,,,
07/10/2011,"11,103.12",,,,,
10/10/2011,"11,433.18",,,,,
11/10/2011,"11,416.30",,,,,
12/10/2011,"11,518.85",,,,,
13/10/2011,"11,478.13",,,,,
14/10/2011,"11,644.49",,,,,
17/10/2011,"11,397.00",,,,,
18/10/2011,"11,577.05",,,,,
19/10/2011,"11,504.62",,,,,
20/10/2011,"11,541.78",,,,,
21/10/2011,"11,808.79",,,,,
24/10/2011,"11,913.62",,,,,
25/10/2011,"11,706.62",,,,,
26/10/2011,"11,869.04",,,,,
27/10/2011,"12,208.55",,,,,
28/10/2011,"12,231.11",,,,,
31/10/2011,"11,955.01",,,,,
01/11/2011,"11,657.96",,,,,
02/11/2011,"11,836.04",,,,,
03/11/2011,"12,044.47",,,,,
04/11/2011,"11,983.24",,,,,
07/11/2011,"12,068.39",,,,,
08/11/2011,"12,170.18",,,,,
09/11/2011,"11,780.94",,,,,
10/11/2011,"11,893.79",,,,,
11/11/2011,"12,153.68",,,,,
14/11/2011,"12,078.98",,,,,
15/11/2011,"12,096.16",,,,,
16/11/2011,"11,905.59",,,,,
17/11/2011,"11,770.73",,,,,
18/11/2011,"11,796.16",,,,,
21/11/2011,"11,547.31",,,,,
22/11/2011,"11,493.72",,,,,
23/11/2011,"11,257.55",,,,,
25/11/2011,"11,231.78",,,,,
28/11/2011,"11,523.01",,,,,
29/11/2011,"11,555.63",,,,,
30/11/2011,"12,045.68",,,,,
01/12/2011,"12,020.03",,,,,
02/12/2011,"12,019.42",,,,,
05/12/2011,"12,097.83",,,,,
06/12/2011,"12,150.13",,,,,
07/12/2011,"12,196.37",,,,,
08/12/2011,"11,997.70",,,,,
09/12/2011,"12,184.26",,,,,
12/12/2011,"12,021.39",,,,,
13/12/2011,"11,954.94",,,,,
14/12/2011,"11,823.48",,,,,
15/12/2011,"11,868.81",,,,,
16/12/2011,"11,866.39",,,,,
19/12/2011,"11,766.26",,,,,
20/12/2011,"12,103.58",,,,,
21/12/2011,"12,107.74",,,,,
22/12/2011,"12,169.65",,,,,
23/12/2011,"12,294.00",,,,,
27/12/2011,"12,291.35",,,,,
28/12/2011,"12,151.41",,,,,
29/12/2011,"12,287.04",,,,,
30/12/2011,"12,217.56",,,,,
03/01/2012,"12,397.38",,,,,
04/01/2012,"12,418.42",,,,,
05/01/2012,"12,415.70",,,,,
06/01/2012,"12,359.92",,,,,
09/01/2012,"12,392.69",,,,,
10/01/2012,"12,462.47",,,,,
11/01/2012,"12,449.45",,,,,
12/01/2012,"12,471.02",,,,,
13/01/2012,"12,422.06",,,,,
17/01/2012,"12,482.07",,,,,
18/01/2012,"12,578.95",,,,,
19/01/2012,"12,623.98",,,,,
20/01/2012,"12,720.48",,,,,
23/01/2012,"12,708.82",,,,,
24/01/2012,"12,675.75",,,,,
25/01/2012,"12,756.96",,,,,
26/01/2012,"12,734.63",,,,,
27/01/2012,"12,660.46",,,,,
30/01/2012,"12,653.72",,,,,
31/01/2012,"12,632.91",,,,,
01/02/2012,"12,716.46",,,,,
02/02/2012,"12,705.41",,,,,
03/02/2012,"12,862.23",,,,,
06/02/2012,"12,845.13",,,,,
07/02/2012,"12,878.20",,,,,
08/02/2012,"12,883.95",,,,,
09/02/2012,"12,890.46",,,,,
10/02/2012,"12,801.23",,,,,
13/02/2012,"12,874.04",,,,,
14/02/2012,"12,878.28",,,,,
15/02/2012,"12,780.95",,,,,
16/02/2012,"12,904.08",,,,,
17/02/2012,"12,949.87",,,,,
21/02/2012,"12,965.69",,,,,
22/02/2012,"12,938.67",,,,,
23/02/2012,"12,984.69",,,,,
24/02/2012,"12,982.95",,,,,
27/02/2012,"12,981.51",,,,,
28/02/2012,"13,005.12",,,,,
29/02/2012,"12,952.07",,,,,
01/03/2012,"12,980.30",,,,,
02/03/2012,"12,977.57",,,,,
05/03/2012,"12,962.81",,,,,
06/03/2012,"12,759.15",,,,,
07/03/2012,"12,837.33",,,,,
08/03/2012,"12,907.94",,,,,
09/03/2012,"12,922.02",,,,,
12/03/2012,"12,959.71",,,,,
13/03/2012,"13,177.68",,,,,
14/03/2012,"13,194.10",,,,,
15/03/2012,"13,252.76",,,,,
16/03/2012,"13,232.62",,,,,
19/03/2012,"13,239.13",,,,,
20/03/2012,"13,170.19",,,,,
21/03/2012,"13,124.62",,,,,
22/03/2012,"13,046.14",,,,,
23/03/2012,"13,080.73",,,,,
26/03/2012,"13,241.63",,,,,
27/03/2012,"13,197.73",,,,,
28/03/2012,"13,126.21",,,,,
29/03/2012,"13,145.82",,,,,
30/03/2012,"13,212.04",,,,,
02/04/2012,"13,264.49",,,,,
03/04/2012,"13,199.55",,,,,
04/04/2012,"13,074.75",,,,,
05/04/2012,"13,060.14",,,,,
09/04/2012,"12,929.59",,,,,
10/04/2012,"12,715.93",,,,,
11/04/2012,"12,805.39",,,,,
12/04/2012,"12,986.58",,,,,
13/04/2012,"12,849.59",,,,,
16/04/2012,"12,921.41",,,,,
17/04/2012,"13,115.54",,,,,
18/04/2012,"13,032.75",,,,,
19/04/2012,"12,964.10",,,,,
20/04/2012,"13,029.26",,,,,
23/04/2012,"12,927.17",,,,,
24/04/2012,"13,001.56",,,,,
25/04/2012,"13,090.72",,,,,
26/04/2012,"13,204.62",,,,,
27/04/2012,"13,228.31",,,,,
30/04/2012,"13,213.63",,,,,
01/05/2012,"13,279.32",,,,,
02/05/2012,"13,268.57",,,,,
03/05/2012,"13,206.59",,,,,
04/05/2012,"13,038.27",,,,,
07/05/2012,"13,008.53",,,,,
08/05/2012,"12,932.09",,,,,
09/05/2012,"12,835.06",,,,,
10/05/2012,"12,855.04",,,,,
11/05/2012,"12,820.60",,,,,
14/05/2012,"12,695.35",,,,,
15/05/2012,"12,632.00",,,,,
16/05/2012,"12,598.55",,,,,
17/05/2012,"12,442.49",,,,,
18/05/2012,"12,369.38",,,,,
21/05/2012,"12,504.48",,,,,
22/05/2012,"12,502.81",,,,,
23/05/2012,"12,496.15",,,,,
24/05/2012,"12,529.75",,,,,
25/05/2012,"12,454.83",,,,,
29/05/2012,"12,580.69",,,,,
30/05/2012,"12,419.86",,,,,
31/05/2012,"12,393.45",,,,,
01/06/2012,"12,118.57",,,,,
04/06/2012,"12,101.46",,,,,
05/06/2012,"12,127.95",,,,,
06/06/2012,"12,414.79",,,,,
07/06/2012,"12,460.96",,,,,
08/06/2012,"12,554.20",,,,,
11/06/2012,"12,411.23",,,,,
12/06/2012,"12,573.80",,,,,
13/06/2012,"12,496.38",,,,,
14/06/2012,"12,651.91",,,,,
15/06/2012,"12,767.17",,,,,
18/06/2012,"12,741.82",,,,,
19/06/2012,"12,837.33",,,,,
20/06/2012,"12,824.39",,,,,
21/06/2012,"12,573.57",,,,,
22/06/2012,"12,640.78",,,,,
25/06/2012,"12,502.66",,,,,
26/06/2012,"12,534.67",,,,,
27/06/2012,"12,627.01",,,,,
28/06/2012,"12,602.26",,,,,
29/06/2012,"12,880.09",,,,,
02/07/2012,"12,871.39",,,,,
03/07/2012,"12,943.82",,,,,
05/07/2012,"12,896.67",,,,,
06/07/2012,"12,772.47",,,,,
09/07/2012,"12,736.29",,,,,
10/07/2012,"12,653.12",,,,,
11/07/2012,"12,604.53",,,,,
12/07/2012,"12,573.27",,,,,
13/07/2012,"12,777.09",,,,,
16/07/2012,"12,727.21",,,,,
17/07/2012,"12,805.54",,,,,
18/07/2012,"12,908.70",,,,,
19/07/2012,"12,943.36",,,,,
20/07/2012,"12,822.57",,,,,
23/07/2012,"12,721.46",,,,,
24/07/2012,"12,617.32",,,,,
25/07/2012,"12,676.05",,,,,
26/07/2012,"12,887.93",,,,,
27/07/2012,"13,075.66",,,,,
30/07/2012,"13,073.01",,,,,
31/07/2012,"13,008.68",,,,,
01/08/2012,"12,971.06",,,,,
02/08/2012,"12,878.88",,,,,
03/08/2012,"13,096.17",,,,,
06/08/2012,"13,117.51",,,,,
07/08/2012,"13,168.60",,,,,
08/08/2012,"13,175.64",,,,,
09/08/2012,"13,165.19",,,,,
10/08/2012,"13,207.95",,,,,
13/08/2012,"13,169.43",,,,,
14/08/2012,"13,172.14",,,,,
15/08/2012,"13,164.78",,,,,
16/08/2012,"13,250.11",,,,,
17/08/2012,"13,275.20",,,,,
20/08/2012,"13,271.64",,,,,
21/08/2012,"13,203.58",,,,,
22/08/2012,"13,172.76",,,,,
23/08/2012,"13,057.46",,,,,
24/08/2012,"13,157.97",,,,,
27/08/2012,"13,124.67",,,,,
28/08/2012,"13,102.99",,,,,
29/08/2012,"13,107.48",,,,,
30/08/2012,"13,000.71",,,,,
31/08/2012,"13,090.84",,,,,
04/09/2012,"13,035.94",,,,,
05/09/2012,"13,047.48",,,,,
06/09/2012,"13,292.00",,,,,
07/09/2012,"13,306.64",,,,,
10/09/2012,"13,254.29",,,,,
11/09/2012,"13,323.36",,,,,
12/09/2012,"13,333.35",,,,,
13/09/2012,"13,539.86",,,,,
14/09/2012,"13,593.37",,,,,
17/09/2012,"13,553.10",,,,,
18/09/2012,"13,564.64",,,,,
19/09/2012,"13,577.96",,,,,
20/09/2012,"13,596.93",,,,,
21/09/2012,"13,579.47",,,,,
24/09/2012,"13,558.92",,,,,
25/09/2012,"13,457.55",,,,,
26/09/2012,"13,413.51",,,,,
27/09/2012,"13,485.97",,,,,
28/09/2012,"13,437.13",,,,,
01/10/2012,"13,515.11",,,,,
02/10/2012,"13,482.36",,,,,
03/10/2012,"13,494.61",,,,,
04/10/2012,"13,575.36",,,,,
05/10/2012,"13,610.15",,,,,
08/10/2012,"13,583.65",,,,,
09/10/2012,"13,473.53",,,,,
10/10/2012,"13,344.97",,,,,
11/10/2012,"13,326.39",,,,,
12/10/2012,"13,328.85",,,,,
15/10/2012,"13,424.23",,,,,
16/10/2012,"13,551.78",,,,,
17/10/2012,"13,557.00",,,,,
18/10/2012,"13,548.94",,,,,
19/10/2012,"13,343.51",,,,,
22/10/2012,"13,345.89",,,,,
23/10/2012,"13,102.53",,,,,
24/10/2012,"13,077.34",,,,,
25/10/2012,"13,103.68",,,,,
26/10/2012,"13,107.21",,,,,
31/10/2012,"13,096.46",,,,,
01/11/2012,"13,232.62",,,,,
02/11/2012,"13,093.16",,,,,
05/11/2012,"13,112.44",,,,,
06/11/2012,"13,245.68",,,,,
07/11/2012,"12,932.73",,,,,
08/11/2012,"12,811.32",,,,,
09/11/2012,"12,815.39",,,,,
12/11/2012,"12,815.08",,,,,
13/11/2012,"12,756.18",,,,,
14/11/2012,"12,570.95",,,,,
15/11/2012,"12,542.38",,,,,
16/11/2012,"12,588.31",,,,,
19/11/2012,"12,795.96",,,,,
20/11/2012,"12,788.51",,,,,
21/11/2012,"12,836.89",,,,,
23/11/2012,"13,009.68",,,,,
26/11/2012,"12,967.37",,,,,
27/11/2012,"12,878.13",,,,,
28/11/2012,"12,985.11",,,,,
29/11/2012,"13,021.82",,,,,
30/11/2012,"13,025.58",,,,,
03/12/2012,"12,965.60",,,,,
04/12/2012,"12,951.78",,,,,
05/12/2012,"13,034.49",,,,,
06/12/2012,"13,074.04",,,,,
07/12/2012,"13,155.13",,,,,
10/12/2012,"13,169.88",,,,,
11/12/2012,"13,248.44",,,,,
12/12/2012,"13,245.45",,,,,
13/12/2012,"13,170.72",,,,,
14/12/2012,"13,135.01",,,,,
17/12/2012,"13,235.39",,,,,
18/12/2012,"13,350.96",,,,,
19/12/2012,"13,251.97",,,,,
20/12/2012,"13,311.72",,,,,
21/12/2012,"13,190.84",,,,,
24/12/2012,"13,139.08",,,,,
26/12/2012,"13,114.59",,,,,
27/12/2012,"13,096.31",,,,,
28/12/2012,"12,938.11",,,,,
31/12/2012,"13,104.14",,,,,
02/01/2013,"13,412.55",,,,,
03/01/2013,"13,391.36",,,,,
04/01/2013,"13,435.21",,,,,
07/01/2013,"13,384.29",,,,,
08/01/2013,"13,328.85",,,,,
09/01/2013,"13,390.51",,,,,
10/01/2013,"13,471.22",,,,,
11/01/2013,"13,488.43",,,,,
14/01/2013,"13,507.32",,,,,
15/01/2013,"13,534.89",,,,,
16/01/2013,"13,511.23",,,,,
17/01/2013,"13,596.02",,,,,
18/01/2013,"13,649.70",,,,,
22/01/2013,"13,712.21",,,,,
23/01/2013,"13,779.33",,,,,
24/01/2013,"13,825.33",,,,,
25/01/2013,"13,895.98",,,,,
28/01/2013,"13,881.93",,,,,
29/01/2013,"13,954.42",,,,,
30/01/2013,"13,910.42",,,,,
31/01/2013,"13,860.58",,,,,
01/02/2013,"14,009.79",,,,,
04/02/2013,"13,880.08",,,,,
05/02/2013,"13,979.30",,,,,
06/02/2013,"13,986.52",,,,,
07/02/2013,"13,944.05",,,,,
08/02/2013,"13,992.97",,,,,
11/02/2013,"13,971.24",,,,,
12/02/2013,"14,018.70",,,,,
13/02/2013,"13,982.91",,,,,
14/02/2013,"13,973.39",,,,,
15/02/2013,"13,981.76",,,,,
19/02/2013,"14,035.67",,,,,
20/02/2013,"13,927.54",,,,,
21/02/2013,"13,880.62",,,,,
22/02/2013,"14,000.57",,,,,
25/02/2013,"13,784.17",,,,,
26/02/2013,"13,900.13",,,,,
27/02/2013,"14,075.37",,,,,
28/02/2013,"14,054.49",,,,,
01/03/2013,"14,089.66",,,,,
04/03/2013,"14,127.82",,,,,
05/03/2013,"14,253.77",,,,,
06/03/2013,"14,296.24",,,,,
07/03/2013,"14,329.49",,,,,
08/03/2013,"14,397.07",,,,,
11/03/2013,"14,447.29",,,,,
12/03/2013,"14,450.06",,,,,
13/03/2013,"14,455.28",,,,,
14/03/2013,"14,539.14",,,,,
15/03/2013,"14,514.11",,,,,
18/03/2013,"14,452.06",,,,,
19/03/2013,"14,455.82",,,,,
20/03/2013,"14,511.73",,,,,
21/03/2013,"14,421.49",,,,,
22/03/2013,"14,512.03",,,,,
25/03/2013,"14,447.75",,,,,
26/03/2013,"14,559.65",,,,,
27/03/2013,"14,526.16",,,,,
28/03/2013,"14,578.54",,,,,
01/04/2013,"14,572.85",,,,,
02/04/2013,"14,662.01",,,,,
03/04/2013,"14,550.35",,,,,
04/04/2013,"14,606.11",,,,,
05/04/2013,"14,565.25",,,,,
08/04/2013,"14,613.48",,,,,
09/04/2013,"14,673.46",,,,,
10/04/2013,"14,802.24",,,,,
11/04/2013,"14,865.14",,,,,
12/04/2013,"14,865.06",,,,,
15/04/2013,"14,599.20",,,,,
16/04/2013,"14,756.78",,,,,
17/04/2013,"14,618.59",,,,,
18/04/2013,"14,537.14",,,,,
19/04/2013,"14,547.51",,,,,
22/04/2013,"14,567.17",,,,,
23/04/2013,"14,719.46",,,,,
24/04/2013,"14,676.30",,,,,
25/04/2013,"14,700.80",,,,,
26/04/2013,"14,712.55",,,,,
29/04/2013,"14,818.75",,,,,
30/04/2013,"14,839.80",,,,,
01/05/2013,"14,700.95",,,,,
02/05/2013,"14,831.58",,,,,
03/05/2013,"14,973.96",,,,,
06/05/2013,"14,968.89",,,,,
07/05/2013,"15,056.20",,,,,
08/05/2013,"15,105.12",,,,,
09/05/2013,"15,082.62",,,,,
10/05/2013,"15,118.49",,,,,
13/05/2013,"15,091.68",,,,,
14/05/2013,"15,215.25",,,,,
15/05/2013,"15,275.69",,,,,
16/05/2013,"15,233.22",,,,,
17/05/2013,"15,354.40",,,,,
20/05/2013,"15,335.28",,,,,
21/05/2013,"15,387.58",,,,,
22/05/2013,"15,307.17",,,,,
23/05/2013,"15,294.50",,,,,
24/05/2013,"15,303.10",,,,,
28/05/2013,"15,409.39",,,,,
29/05/2013,"15,302.80",,,,,
30/05/2013,"15,324.53",,,,,
31/05/2013,"15,115.57",,,,,
03/06/2013,"15,254.03",,,,,
04/06/2013,"15,177.54",,,,,
05/06/2013,"14,960.59",,,,,
06/06/2013,"15,040.62",,,,,
07/06/2013,"15,248.12",,,,,
10/06/2013,"15,238.59",,,,,
11/06/2013,"15,122.02",,,,,
12/06/2013,"14,995.23",,,,,
13/06/2013,"15,176.08",,,,,
14/06/2013,"15,070.18",,,,,
17/06/2013,"15,179.85",,,,,
18/06/2013,"15,318.23",,,,,
19/06/2013,"15,112.19",,,,,
20/06/2013,"14,758.32",,,,,
21/06/2013,"14,799.40",,,,,
24/06/2013,"14,659.56",,,,,
25/06/2013,"14,760.31",,,,,
26/06/2013,"14,910.14",,,,,
27/06/2013,"15,024.49",,,,,
28/06/2013,"14,909.60",,,,,
01/07/2013,"14,974.96",,,,,
02/07/2013,"14,932.41",,,,,
03/07/2013,"14,988.55",,,,,
05/07/2013,"15,135.84",,,,,
08/07/2013,"15,224.69",,,,,
09/07/2013,"15,300.34",,,,,
10/07/2013,"15,291.66",,,,,
11/07/2013,"15,460.92",,,,,
12/07/2013,"15,464.30",,,,,
15/07/2013,"15,484.26",,,,,
16/07/2013,"15,451.85",,,,,
17/07/2013,"15,470.52",,,,,
18/07/2013,"15,548.54",,,,,
19/07/2013,"15,543.74",,,,,
22/07/2013,"15,545.55",,,,,
23/07/2013,"15,567.74",,,,,
24/07/2013,"15,542.24",,,,,
25/07/2013,"15,555.61",,,,,
26/07/2013,"15,558.83",,,,,
29/07/2013,"15,521.97",,,,,
30/07/2013,"15,520.59",,,,,
31/07/2013,"15,499.54",,,,,
01/08/2013,"15,628.02",,,,,
02/08/2013,"15,658.36",,,,,
05/08/2013,"15,612.13",,,,,
06/08/2013,"15,518.74",,,,,
07/08/2013,"15,470.67",,,,,
08/08/2013,"15,498.32",,,,,
09/08/2013,"15,425.51",,,,,
12/08/2013,"15,419.68",,,,,
13/08/2013,"15,451.01",,,,,
14/08/2013,"15,337.66",,,,,
15/08/2013,"15,112.19",,,,,
16/08/2013,"15,081.47",,,,,
19/08/2013,"15,010.74",,,,,
20/08/2013,"15,002.99",,,,,
21/08/2013,"14,897.55",,,,,
22/08/2013,"14,963.74",,,,,
23/08/2013,"15,010.51",,,,,
26/08/2013,"14,946.46",,,,,
27/08/2013,"14,776.13",,,,,
28/08/2013,"14,824.51",,,,,
29/08/2013,"14,840.95",,,,,
30/08/2013,"14,810.31",,,,,
03/09/2013,"14,833.96",,,,,
04/09/2013,"14,930.87",,,,,
05/09/2013,"14,937.48",,,,,
06/09/2013,"14,922.50",,,,,
09/09/2013,"15,063.12",,,,,
10/09/2013,"15,191.06",,,,,
11/09/2013,"15,326.60",,,,,
12/09/2013,"15,300.64",,,,,
13/09/2013,"15,376.06",,,,,
16/09/2013,"15,494.78",,,,,
17/09/2013,"15,529.73",,,,,
18/09/2013,"15,676.94",,,,,
19/09/2013,"15,636.55",,,,,
20/09/2013,"15,451.09",,,,,
23/09/2013,"15,401.38",,,,,
24/09/2013,"15,334.59",,,,,
25/09/2013,"15,273.26",,,,,
26/09/2013,"15,328.30",,,,,
27/09/2013,"15,258.24",,,,,
30/09/2013,"15,129.67",,,,,
01/10/2013,"15,191.70",,,,,
02/10/2013,"15,133.14",,,,,
03/10/2013,"14,996.48",,,,,
04/10/2013,"15,072.58",,,,,
07/10/2013,"14,936.24",,,,,
08/10/2013,"14,776.53",,,,,
09/10/2013,"14,802.98",,,,,
10/10/2013,"15,126.07",,,,,
11/10/2013,"15,237.11",,,,,
14/10/2013,"15,301.26",,,,,
15/10/2013,"15,168.01",,,,,
16/10/2013,"15,373.83",,,,,
17/10/2013,"15,371.65",,,,,
18/10/2013,"15,399.65",,,,,
21/10/2013,"15,392.20",,,,,
22/10/2013,"15,467.66",,,,,
23/10/2013,"15,413.33",,,,,
24/10/2013,"15,509.21",,,,,
25/10/2013,"15,570.28",,,,,
28/10/2013,"15,568.93",,,,,
29/10/2013,"15,680.35",,,,,
30/10/2013,"15,618.76",,,,,
31/10/2013,"15,545.75",,,,,
01/11/2013,"15,615.55",,,,,
04/11/2013,"15,639.12",,,,,
05/11/2013,"15,618.22",,,,,
06/11/2013,"15,746.88",,,,,
07/11/2013,"15,593.98",,,,,
08/11/2013,"15,761.78",,,,,
11/11/2013,"15,783.10",,,,,
12/11/2013,"15,750.67",,,,,
13/11/2013,"15,821.63",,,,,
14/11/2013,"15,876.22",,,,,
15/11/2013,"15,961.70",,,,,
18/11/2013,"15,976.02",,,,,
19/11/2013,"15,967.03",,,,,
20/11/2013,"15,900.82",,,,,
21/11/2013,"16,009.99",,,,,
22/11/2013,"16,064.77",,,,,
25/11/2013,"16,072.54",,,,,
26/11/2013,"16,072.80",,,,,
27/11/2013,"16,097.33",,,,,
29/11/2013,"16,086.41",,,,,
02/12/2013,"16,008.77",,,,,
03/12/2013,"15,914.62",,,,,
04/12/2013,"15,889.77",,,,,
05/12/2013,"15,821.51",,,,,
06/12/2013,"16,020.20",,,,,
09/12/2013,"16,025.53",,,,,
10/12/2013,"15,973.13",,,,,
11/12/2013,"15,843.53",,,,,
12/12/2013,"15,739.43",,,,,
13/12/2013,"15,755.36",,,,,
16/12/2013,"15,884.57",,,,,
17/12/2013,"15,875.26",,,,,
18/12/2013,"16,167.97",,,,,
19/12/2013,"16,179.08",,,,,
20/12/2013,"16,221.14",,,,,
23/12/2013,"16,294.61",,,,,
24/12/2013,"16,357.55",,,,,
26/12/2013,"16,479.88",,,,,
27/12/2013,"16,478.41",,,,,
30/12/2013,"16,504.29",,,,,
31/12/2013,"16,576.66",,,,,
02/01/2014,"16,441.35",,,,,
03/01/2014,"16,469.99",,,,,
06/01/2014,"16,425.10",,,,,
07/01/2014,"16,530.94",,,,,
08/01/2014,"16,462.74",,,,,
09/01/2014,"16,444.76",,,,,
10/01/2014,"16,437.05",,,,,
13/01/2014,"16,257.94",,,,,
14/01/2014,"16,373.86",,,,,
15/01/2014,"16,481.94",,,,,
16/01/2014,"16,417.01",,,,,
17/01/2014,"16,458.56",,,,,
21/01/2014,"16,414.44",,,,,
22/01/2014,"16,373.34",,,,,
23/01/2014,"16,197.35",,,,,
24/01/2014,"15,879.11",,,,,
27/01/2014,"15,837.88",,,,,
28/01/2014,"15,928.56",,,,,
29/01/2014,"15,738.79",,,,,
30/01/2014,"15,848.61",,,,,
31/01/2014,"15,698.85",,,,,
03/02/2014,"15,372.80",,,,,
04/02/2014,"15,445.24",,,,,
05/02/2014,"15,440.23",,,,,
06/02/2014,"15,628.53",,,,,
07/02/2014,"15,794.08",,,,,
10/02/2014,"15,801.79",,,,,
11/02/2014,"15,994.77",,,,,
12/02/2014,"15,963.94",,,,,
13/02/2014,"16,027.59",,,,,
14/02/2014,"16,154.39",,,,,
18/02/2014,"16,130.40",,,,,
19/02/2014,"16,040.56",,,,,
20/02/2014,"16,133.23",,,,,
21/02/2014,"16,103.30",,,,,
24/02/2014,"16,207.14",,,,,
25/02/2014,"16,179.66",,,,,
26/02/2014,"16,198.41",,,,,
27/02/2014,"16,272.65",,,,,
28/02/2014,"16,321.71",,,,,
03/03/2014,"16,168.03",,,,,
04/03/2014,"16,395.88",,,,,
05/03/2014,"16,360.18",,,,,
06/03/2014,"16,421.89",,,,,
07/03/2014,"16,452.72",,,,,
10/03/2014,"16,418.68",,,,,
11/03/2014,"16,351.25",,,,,
12/03/2014,"16,340.08",,,,,
13/03/2014,"16,108.89",,,,,
14/03/2014,"16,065.67",,,,,
17/03/2014,"16,247.22",,,,,
18/03/2014,"16,336.19",,,,,
19/03/2014,"16,222.17",,,,,
20/03/2014,"16,331.05",,,,,
21/03/2014,"16,302.77",,,,,
24/03/2014,"16,276.69",,,,,
25/03/2014,"16,367.88",,,,,
26/03/2014,"16,268.99",,,,,
27/03/2014,"16,264.23",,,,,
28/03/2014,"16,323.06",,,,,
31/03/2014,"16,457.66",,,,,
01/04/2014,"16,532.61",,,,,
02/04/2014,"16,573.00",,,,,
03/04/2014,"16,572.55",,,,,
04/04/2014,"16,412.71",,,,,
07/04/2014,"16,245.87",,,,,
08/04/2014,"16,256.14",,,,,
09/04/2014,"16,437.18",,,,,
10/04/2014,"16,170.22",,,,,
11/04/2014,"16,026.75",,,,,
14/04/2014,"16,173.24",,,,,
15/04/2014,"16,262.56",,,,,
16/04/2014,"16,424.85",,,,,
17/04/2014,"16,408.54",,,,,
21/04/2014,"16,449.25",,,,,
22/04/2014,"16,514.37",,,,,
23/04/2014,"16,501.65",,,,,
24/04/2014,"16,501.65",,,,,
25/04/2014,"16,361.46",,,,,
28/04/2014,"16,448.74",,,,,
29/04/2014,"16,535.37",,,,,
30/04/2014,"16,580.84",,,,,
01/05/2014,"16,558.87",,,,,
02/05/2014,"16,512.89",,,,,
05/05/2014,"16,530.55",,,,,
06/05/2014,"16,401.02",,,,,
07/05/2014,"16,518.54",,,,,
08/05/2014,"16,550.97",,,,,
09/05/2014,"16,583.34",,,,,
12/05/2014,"16,695.47",,,,,
13/05/2014,"16,715.44",,,,,
14/05/2014,"16,613.97",,,,,
15/05/2014,"16,446.81",,,,,
16/05/2014,"16,491.31",,,,,
19/05/2014,"16,511.86",,,,,
20/05/2014,"16,374.31",,,,,
21/05/2014,"16,533.06",,,,,
22/05/2014,"16,543.08",,,,,
23/05/2014,"16,606.27",,,,,
27/05/2014,"16,675.50",,,,,
28/05/2014,"16,633.18",,,,,
29/05/2014,"16,698.74",,,,,
30/05/2014,"16,717.17",,,,,
02/06/2014,"16,743.63",,,,,
03/06/2014,"16,722.34",,,,,
04/06/2014,"16,737.53",,,,,
05/06/2014,"16,836.11",,,,,
06/06/2014,"16,924.28",,,,,
09/06/2014,"16,943.10",,,,,
10/06/2014,"16,945.92",,,,,
11/06/2014,"16,843.88",,,,,
12/06/2014,"16,734.19",,,,,
13/06/2014,"16,775.74",,,,,
16/06/2014,"16,781.01",,,,,
17/06/2014,"16,808.49",,,,,
18/06/2014,"16,906.62",,,,,
19/06/2014,"16,921.46",,,,,
20/06/2014,"16,947.08",,,,,
23/06/2014,"16,937.26",,,,,
24/06/2014,"16,818.13",,,,,
25/06/2014,"16,867.51",,,,,
26/06/2014,"16,846.13",,,,,
27/06/2014,"16,851.84",,,,,
30/06/2014,"16,826.60",,,,,
01/07/2014,"16,956.07",,,,,
02/07/2014,"16,976.24",,,,,
03/07/2014,"17,068.26",,,,,
07/07/2014,"17,024.21",,,,,
08/07/2014,"16,906.62",,,,,
09/07/2014,"16,985.61",,,,,
10/07/2014,"16,915.07",,,,,
11/07/2014,"16,943.81",,,,,
14/07/2014,"17,055.42",,,,,
15/07/2014,"17,060.68",,,,,
16/07/2014,"17,138.20",,,,,
17/07/2014,"16,976.81",,,,,
18/07/2014,"17,100.18",,,,,
21/07/2014,"17,051.73",,,,,
22/07/2014,"17,113.54",,,,,
23/07/2014,"17,086.63",,,,,
24/07/2014,"17,083.80",,,,,
25/07/2014,"16,960.57",,,,,
28/07/2014,"16,982.59",,,,,
29/07/2014,"16,912.11",,,,,
30/07/2014,"16,880.36",,,,,
31/07/2014,"16,563.30",,,,,
01/08/2014,"16,493.37",,,,,
04/08/2014,"16,569.28",,,,,
05/08/2014,"16,429.47",,,,,
06/08/2014,"16,443.34",,,,,
07/08/2014,"16,368.27",,,,,
08/08/2014,"16,553.93",,,,,
11/08/2014,"16,569.98",,,,,
12/08/2014,"16,560.54",,,,,
13/08/2014,"16,651.80",,,,,
14/08/2014,"16,713.58",,,,,
15/08/2014,"16,662.91",,,,,
18/08/2014,"16,838.74",,,,,
